Product_Name,Category,Current_Price,Old_Price,Discount,Total_Ratings,Image_Link,Review_Rating,Review_Date,Verified_Purchase,Review_Text
Aeon 16 Inches Reachargable Fan (ARF-16B) + 1 Year Warranty,"Home > Home & Office > Home & Kitchen > Heaters, Air Cooling & Purification > Household Fans > Rechargeable Fans","₦ 48,235","₦ 62,710",23%,(207 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/1380693/1.jpg?1293,4 out of 5,No Date,Yes,I like it
Aeon 16 Inches Reachargable Fan (ARF-16B) + 1 Year Warranty,"Home > Home & Office > Home & Kitchen > Heaters, Air Cooling & Purification > Household Fans > Rechargeable Fans","₦ 48,235","₦ 62,710",23%,(207 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/1380693/1.jpg?1293,5 out of 5,No Date,Yes,I like it for the price. It works fine
Aeon 16 Inches Reachargable Fan (ARF-16B) + 1 Year Warranty,"Home > Home & Office > Home & Kitchen > Heaters, Air Cooling & Purification > Household Fans > Rechargeable Fans","₦ 48,235","₦ 62,710",23%,(207 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/1380693/1.jpg?1293,5 out of 5,No Date,Yes,It worth every penny
Philly Philly 50000 MAh 66W PD Super Fast Charging Power Banks,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 25,500","₦ 32,820",22%,(1154 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/4111304/1.jpg?5826,5 out of 5,No Date,Yes,Very Ok and effective
Philly Philly 50000 MAh 66W PD Super Fast Charging Power Banks,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 25,500","₦ 32,820",22%,(1154 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/4111304/1.jpg?5826,5 out of 5,No Date,Yes,"It worth it price, it's quite strong,but it takes a while to fully charge"
Philly Philly 50000 MAh 66W PD Super Fast Charging Power Banks,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 25,500","₦ 32,820",22%,(1154 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/4111304/1.jpg?5826,5 out of 5,No Date,Yes,It's run down quick but it's manageable
Hikers 32'' Inch Frameless Android Smart HD LED TV - Black,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 105,002","₦ 147,000",29%,(184 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/4398814/1.jpg?9933,4 out of 5,No Date,Yes,Good product
Hikers 32'' Inch Frameless Android Smart HD LED TV - Black,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 105,002","₦ 147,000",29%,(184 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/4398814/1.jpg?9933,3 out of 5,No Date,Yes,The TV is good enough. My only challenge is that I cannot open Netflix no matter what I do. It seems the app cannot run on its software. But the picture quality and the sound are quite ok
Hikers 32'' Inch Frameless Android Smart HD LED TV - Black,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 105,002","₦ 147,000",29%,(184 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/4398814/1.jpg?9933,2 out of 5,No Date,Yes,No good not connected with pes
Dr Teal's B/Lot 18Oz Vitamin C,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Moisturizers & Body Lotions > Lotions,"₦ 7,225","₦ 9,340",23%,(1648 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/6423613/1.jpg?7352,5 out of 5,No Date,Yes,"It's an original product, soothes my skin very well"
Dr Teal's B/Lot 18Oz Vitamin C,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Moisturizers & Body Lotions > Lotions,"₦ 7,225","₦ 9,340",23%,(1648 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/6423613/1.jpg?7352,5 out of 5,No Date,Yes,Good product
Dr Teal's B/Lot 18Oz Vitamin C,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Moisturizers & Body Lotions > Lotions,"₦ 7,225","₦ 9,340",23%,(1648 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/6423613/1.jpg?7352,5 out of 5,No Date,Yes,BEEN USING FOR 2 YEARS
ASHION ASHION Men's Casual Shoes Big Size 39-48,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 11,760 - ₦ 11,920","₦ 11,760 - ₦ 18,953",37%,(3265 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/0283522/1.jpg?5192,5 out of 5,No Date,Yes,Very nice and okay
ASHION ASHION Men's Casual Shoes Big Size 39-48,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 11,760 - ₦ 11,920","₦ 11,760 - ₦ 18,953",37%,(3265 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/0283522/1.jpg?5192,3 out of 5,No Date,Yes,The size of the shoe is not accurate
ASHION ASHION Men's Casual Shoes Big Size 39-48,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 11,760 - ₦ 11,920","₦ 11,760 - ₦ 18,953",37%,(3265 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/0283522/1.jpg?5192,5 out of 5,No Date,Yes,The shoes are fitting and nice. It was exactly what I saw and ordered was what I received
Dettol Antibacterial Bathing Soap - Original 70g - Pack of 6,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Cleansers > Soaps,"₦ 3,605","₦ 3,830",6%,(162 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/7131241/1.jpg?2810,5 out of 5,No Date,Yes,Excellent
Dettol Antibacterial Bathing Soap - Original 70g - Pack of 6,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Cleansers > Soaps,"₦ 3,605","₦ 3,830",6%,(162 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/7131241/1.jpg?2810,5 out of 5,No Date,Yes,Amazing and good aroma ????
Dettol Antibacterial Bathing Soap - Original 70g - Pack of 6,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Cleansers > Soaps,"₦ 3,605","₦ 3,830",6%,(162 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/7131241/1.jpg?2810,4 out of 5,No Date,Yes,It's good for the price
"FOOMEE AA65 60000mAh 65w Type-C Fast Charging Power Bank with Flashlight, Digital Display and Built-in Strap, For Laptop, Phone",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 59,999","₦ 69,990",14%,(159 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/8180914/1.jpg?6470,1 out of 5,No Date,Yes,Not up to 2 month the power bank stopped working
"FOOMEE AA65 60000mAh 65w Type-C Fast Charging Power Bank with Flashlight, Digital Display and Built-in Strap, For Laptop, Phone",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 59,999","₦ 69,990",14%,(159 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/8180914/1.jpg?6470,1 out of 5,No Date,Yes,I bought this power bank day's ago and I received it today just to find out the power bank is hot while charging and didn't increase the percentage is at 84% when I got now at 96% for over hours and never added and it's really hot
"FOOMEE AA65 60000mAh 65w Type-C Fast Charging Power Bank with Flashlight, Digital Display and Built-in Strap, For Laptop, Phone",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 59,999","₦ 69,990",14%,(159 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/8180914/1.jpg?6470,5 out of 5,No Date,Yes,It's so powerful I love it so much
"NIVEA Black & White Invisible Original Anti-Perspirant Spray For Men, 48h - 200ml (Pack Of 2)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 6,614","₦ 10,820",39%,(783 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/6723401/1.jpg?7496,5 out of 5,No Date,Yes,Exactly as seen
"NIVEA Black & White Invisible Original Anti-Perspirant Spray For Men, 48h - 200ml (Pack Of 2)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 6,614","₦ 10,820",39%,(783 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/6723401/1.jpg?7496,5 out of 5,No Date,Yes,Awesome product
"NIVEA Black & White Invisible Original Anti-Perspirant Spray For Men, 48h - 200ml (Pack Of 2)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 6,614","₦ 10,820",39%,(783 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/6723401/1.jpg?7496,5 out of 5,No Date,Yes,So nice ????
XIAOMI Redmi 15C 6.9'' 4GBRAM/128GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 153,404","₦ 165,000",7%,(620 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/1795814/1.jpg?4796,5 out of 5,No Date,Yes,Very fast
XIAOMI Redmi 15C 6.9'' 4GBRAM/128GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 153,404","₦ 165,000",7%,(620 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/1795814/1.jpg?4796,2 out of 5,No Date,Yes,The product lag too much and the screen shake sometime
XIAOMI Redmi 15C 6.9'' 4GBRAM/128GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 153,404","₦ 165,000",7%,(620 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/1795814/1.jpg?4796,5 out of 5,No Date,Yes,Very good phone
itel  BudsGo  13mm Deep Bass Earbuds  Glossy Design  ENC Clear Calls Buds Go - Aether Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 10,600","₦ 15,340",31%,(83 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/8151914/1.jpg?5577,5 out of 5,No Date,Yes,It delivers good sound quality.
itel  BudsGo  13mm Deep Bass Earbuds  Glossy Design  ENC Clear Calls Buds Go - Aether Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 10,600","₦ 15,340",31%,(83 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/8151914/1.jpg?5577,5 out of 5,No Date,Yes,The best earpod I have bought so far
itel  BudsGo  13mm Deep Bass Earbuds  Glossy Design  ENC Clear Calls Buds Go - Aether Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 10,600","₦ 15,340",31%,(83 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/8151914/1.jpg?5577,5 out of 5,No Date,Yes,"Bass is awesome, battery life super. Definitely a good buy"
Oraimo SpaceBuds Neo True Wireless Spatial Earbuds Sound360 Audio - Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Accessories > Headsets,"₦ 18,795","₦ 45,000",58%,(2726 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2591114/1.jpg?1039,5 out of 5,No Date,Yes,Nice ???? space buds
Oraimo SpaceBuds Neo True Wireless Spatial Earbuds Sound360 Audio - Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Accessories > Headsets,"₦ 18,795","₦ 45,000",58%,(2726 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2591114/1.jpg?1039,4 out of 5,No Date,Yes,"If you are into boom boom sounds, this is your best bet"
Oraimo SpaceBuds Neo True Wireless Spatial Earbuds Sound360 Audio - Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Accessories > Headsets,"₦ 18,795","₦ 45,000",58%,(2726 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2591114/1.jpg?1039,5 out of 5,No Date,Yes,Last long battery
"NIVEA Perfect & Radiant Anti-Perspirant Roll-on For Women, 72h- 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 3,885","₦ 6,125",37%,(959 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/9523401/1.jpg?5982,5 out of 5,No Date,Yes,I like it
"NIVEA Perfect & Radiant Anti-Perspirant Roll-on For Women, 72h- 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 3,885","₦ 6,125",37%,(959 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/9523401/1.jpg?5982,5 out of 5,No Date,Yes,Very good and smells nice ????????
"NIVEA Perfect & Radiant Anti-Perspirant Roll-on For Women, 72h- 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 3,885","₦ 6,125",37%,(959 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/9523401/1.jpg?5982,4 out of 5,No Date,Yes,Very good ????????
TCL 55 Inches UHD 4k Google Smart TV (55V6B) + 1 Year Warranty,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 415,000","₦ 600,000",31%,(606 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/5518204/1.jpg?8327,5 out of 5,No Date,Yes,Good product
TCL 55 Inches UHD 4k Google Smart TV (55V6B) + 1 Year Warranty,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 415,000","₦ 600,000",31%,(606 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/5518204/1.jpg?8327,5 out of 5,No Date,Yes,The picture quality is just there it has no upscaler..so watching low quality videos is poor...but high resolution video looks good but i prefer the picture quality of my 55 inche Hisense that got bad its just 75 watts while TCL is 125 watts though it has alot of features.
TCL 55 Inches UHD 4k Google Smart TV (55V6B) + 1 Year Warranty,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 415,000","₦ 600,000",31%,(606 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/5518204/1.jpg?8327,4 out of 5,No Date,Yes,It’s actually 55inches and looks cool. The web browser is not restricted like other smart tvs
Hikers 43'' Inches Frameless  FHD Smart LED TV Android 14 (1GB+8GB) + Dual HDMI + Wi-Fi + 1 Year Warranty - Black,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 189,630","₦ 198,450",4%,(410 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/8658814/1.jpg?0841,1 out of 5,No Date,Yes,I don’t like the picture quality
Hikers 43'' Inches Frameless  FHD Smart LED TV Android 14 (1GB+8GB) + Dual HDMI + Wi-Fi + 1 Year Warranty - Black,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 189,630","₦ 198,450",4%,(410 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/8658814/1.jpg?0841,5 out of 5,No Date,Yes,Good
Hikers 43'' Inches Frameless  FHD Smart LED TV Android 14 (1GB+8GB) + Dual HDMI + Wi-Fi + 1 Year Warranty - Black,Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 189,630","₦ 198,450",4%,(410 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/8658814/1.jpg?0841,4 out of 5,No Date,Yes,It is satisfactory
bensoo Bensoo R1 Selfie Stick Tripod - Extendable 70cm with Bluetooth Remote,Home > Phones & Tablets > Mobile Phone Accessories > Selfie Sticks & Tripods > Selfie Sticks,"₦ 3,381","₦ 6,248",46%,(249 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/5864814/1.jpg?2923,5 out of 5,No Date,Yes,Exactly how it’s. But not this I wanted to place order for
bensoo Bensoo R1 Selfie Stick Tripod - Extendable 70cm with Bluetooth Remote,Home > Phones & Tablets > Mobile Phone Accessories > Selfie Sticks & Tripods > Selfie Sticks,"₦ 3,381","₦ 6,248",46%,(249 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/5864814/1.jpg?2923,1 out of 5,No Date,Yes,It's spoilt this same day I bought it
bensoo Bensoo R1 Selfie Stick Tripod - Extendable 70cm with Bluetooth Remote,Home > Phones & Tablets > Mobile Phone Accessories > Selfie Sticks & Tripods > Selfie Sticks,"₦ 3,381","₦ 6,248",46%,(249 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/5864814/1.jpg?2923,1 out of 5,No Date,Yes,The camera part is not working and the iron is not strong
itel Hair Clipper Classic 2 Pro 7000RPM Smart Led Display 2000mah  Battery Life Type-C Fast Charge IHC-33Pro,Home > Health & Beauty > Beauty & Personal Care > Hair Care > Hair Cutting Tools > Hair Clippers & Accessories > Hair Clippers,"₦ 19,400","₦ 23,500",17%,(436 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/9568814/1.jpg?5819,5 out of 5,No Date,Yes,Strong but not sharp
itel Hair Clipper Classic 2 Pro 7000RPM Smart Led Display 2000mah  Battery Life Type-C Fast Charge IHC-33Pro,Home > Health & Beauty > Beauty & Personal Care > Hair Care > Hair Cutting Tools > Hair Clippers & Accessories > Hair Clippers,"₦ 19,400","₦ 23,500",17%,(436 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/9568814/1.jpg?5819,5 out of 5,No Date,Yes,Very  excellent in performance and battery life fantastic
itel Hair Clipper Classic 2 Pro 7000RPM Smart Led Display 2000mah  Battery Life Type-C Fast Charge IHC-33Pro,Home > Health & Beauty > Beauty & Personal Care > Hair Care > Hair Cutting Tools > Hair Clippers & Accessories > Hair Clippers,"₦ 19,400","₦ 23,500",17%,(436 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/9568814/1.jpg?5819,3 out of 5,No Date,Yes,yes nice but not to sharp had to sharpen the blade
"TropicWhirl 2-in-1 Blender, 1.5L, 300W, (Model :999) - White",Home > Home & Office > Small & Cooking Appliances > Small Appliances > Mixing & Blending > Mixers & Blenders,"₦ 13,421","₦ 16,170",17%,(151 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/3493814/1.jpg?0876,4 out of 5,No Date,Yes,went well
"TropicWhirl 2-in-1 Blender, 1.5L, 300W, (Model :999) - White",Home > Home & Office > Small & Cooking Appliances > Small Appliances > Mixing & Blending > Mixers & Blenders,"₦ 13,421","₦ 16,170",17%,(151 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/3493814/1.jpg?0876,5 out of 5,No Date,Yes,Perfect
"TropicWhirl 2-in-1 Blender, 1.5L, 300W, (Model :999) - White",Home > Home & Office > Small & Cooking Appliances > Small Appliances > Mixing & Blending > Mixers & Blenders,"₦ 13,421","₦ 16,170",17%,(151 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/3493814/1.jpg?0876,5 out of 5,No Date,Yes,Is working nice I just made my juice yesterday ????????
Aeon 90Litres Chest Freezer (ACF90GJ) - Dark Grey + 1 Year Warranty,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Freezers > Deep Freezers,"₦ 180,220","₦ 234,290",23%,(295 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/0913104/1.jpg?1026,5 out of 5,No Date,Yes,Working very well
Aeon 90Litres Chest Freezer (ACF90GJ) - Dark Grey + 1 Year Warranty,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Freezers > Deep Freezers,"₦ 180,220","₦ 234,290",23%,(295 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/0913104/1.jpg?1026,5 out of 5,No Date,Yes,The ice is so lasting
Aeon 90Litres Chest Freezer (ACF90GJ) - Dark Grey + 1 Year Warranty,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Freezers > Deep Freezers,"₦ 180,220","₦ 234,290",23%,(295 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/0913104/1.jpg?1026,5 out of 5,No Date,Yes,It freeze  fast
FOOMEE AF32 30000mAh 22.5w Type-C Fast Charging Power Bank with Built-in Strap and Flashlight,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 25,799","₦ 34,999",26%,(62 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/8753914/1.jpg?1219,3 out of 5,No Date,Yes,"Yes. It runs down faster than a 30,000 Mah powering should."
FOOMEE AF32 30000mAh 22.5w Type-C Fast Charging Power Bank with Built-in Strap and Flashlight,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 25,799","₦ 34,999",26%,(62 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/8753914/1.jpg?1219,3 out of 5,No Date,Yes,"It could be better,but it's manageable"
FOOMEE AF32 30000mAh 22.5w Type-C Fast Charging Power Bank with Built-in Strap and Flashlight,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 25,799","₦ 34,999",26%,(62 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/8753914/1.jpg?1219,1 out of 5,No Date,Yes,"It doesn't last 
It's doesn't charge up to two phones"
HITHIUM 1kWh Power Station - Solar charge + Power for TV/Fan/Wifi,Home > Garden & Outdoors > Generators & Portable Power > Power Stations,"₦ 269,999","₦ 307,711",12%,(1401 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/5281904/1.jpg?3093,5 out of 5,No Date,Yes,Too durable and good
HITHIUM 1kWh Power Station - Solar charge + Power for TV/Fan/Wifi,Home > Garden & Outdoors > Generators & Portable Power > Power Stations,"₦ 269,999","₦ 307,711",12%,(1401 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/5281904/1.jpg?3093,5 out of 5,No Date,Yes,"One of my best purchase ever
After several months of use it still works well
Paired it with the 200watt panel and it takes me a full day without any issues, would definitely upgrade to the hithium heroe 2 soon... Charges well with a stabilizer for those battling with low current and also try to maintain around 100w load on it and it would last longer without any issues 
After 8 months of use it still works well like a brand new item"
HITHIUM 1kWh Power Station - Solar charge + Power for TV/Fan/Wifi,Home > Garden & Outdoors > Generators & Portable Power > Power Stations,"₦ 269,999","₦ 307,711",12%,(1401 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/5281904/1.jpg?3093,5 out of 5,No Date,Yes,Prduce enough power for a small daily use like charging phone or charging fans or even powering starling
Mi+ (MiJ) 43'' Inches Digital Satellite TV - Frameless Full HD LED TV - HDMI - USB - Black + 12 MONTHS WARRANTY - (MIJ4310),Home > Electronics > Television & Video > Televisions > LED & LCD TVs,"₦ 149,999","₦ 205,511",27%,(49 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/4686814/1.jpg?6377,5 out of 5,No Date,Yes,The colour texture for picture so amazing and sound quality also Make sense
Mi+ (MiJ) 43'' Inches Digital Satellite TV - Frameless Full HD LED TV - HDMI - USB - Black + 12 MONTHS WARRANTY - (MIJ4310),Home > Electronics > Television & Video > Televisions > LED & LCD TVs,"₦ 149,999","₦ 205,511",27%,(49 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/4686814/1.jpg?6377,5 out of 5,No Date,Yes,Great
Mi+ (MiJ) 43'' Inches Digital Satellite TV - Frameless Full HD LED TV - HDMI - USB - Black + 12 MONTHS WARRANTY - (MIJ4310),Home > Electronics > Television & Video > Televisions > LED & LCD TVs,"₦ 149,999","₦ 205,511",27%,(49 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/4686814/1.jpg?6377,5 out of 5,No Date,Yes,Best????????????
GALUIN GALUIN Men's White Casual Ankle Sneakers - Trendy Footwear,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 13,500","₦ 19,935 - ₦ 24,000",44%,(532 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/9118733/1.jpg?7746,4 out of 5,No Date,Yes,Nice for casual wear
GALUIN GALUIN Men's White Casual Ankle Sneakers - Trendy Footwear,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 13,500","₦ 19,935 - ₦ 24,000",44%,(532 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/9118733/1.jpg?7746,4 out of 5,No Date,Yes,"Nice product, but this is not the one I ordered."
GALUIN GALUIN Men's White Casual Ankle Sneakers - Trendy Footwear,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 13,500","₦ 19,935 - ₦ 24,000",44%,(532 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/9118733/1.jpg?7746,5 out of 5,No Date,Yes,Cool
XIAOMI Redmi  20000mah Powerbank,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 16,700",No Old Price,0%,(610 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/964036/1.jpg?7818,4 out of 5,No Date,Yes,The power bank is okay for that price. I use a redmi 15c and it charges my phone thrice when fully charged before running out. I think it's a good buy
XIAOMI Redmi  20000mah Powerbank,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 16,700",No Old Price,0%,(610 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/964036/1.jpg?7818,5 out of 5,No Date,Yes,It's perfect for its price
XIAOMI Redmi  20000mah Powerbank,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 16,700",No Old Price,0%,(610 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/964036/1.jpg?7818,4 out of 5,No Date,Yes,I love it
GALUIN GALUIN Men's Black Casual Ankle Sneakers - EU 40-46,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 11,760 - ₦ 13,230","₦ 19,536",40%,(808 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/8118733/1.jpg?4161,4 out of 5,No Date,Yes,It's perfectly okay
